categoryid,parentid,level,name,avg_age,preferred_platform,engagement_score,full_path
1431,1066,Sub-Category,1016,33,UpGrad,92.91136038955301,NA > NA > NA > NA
1623,1066,Sub-Category,1016,39,Coursera,64.70543572213501,NA > NA > NA > NA
702,1067,Sub-Category,1016,32,edX,38.26287500560284,NA > NA > NA > NA
742,1067,Sub-Category,1016,36,edX,46.65838845539838,NA > NA > NA > NA
780,1067,Sub-Category,1016,39,edX,89.38068693969399,NA > NA > NA > NA
1025,1075,Sub-Category,1016,32,UpGrad,39.52145641669631,NA > NA > NA > NA > NA
1149,1075,Sub-Category,1016,19,edX,71.42469631507993,NA > NA > NA > NA > NA
195,1079,Sub-Category,1016,27,Coursera,97.32452929019928,NA > NA > NA > NA
528,1079,Sub-Category,1016,24,UpGrad,84.1978546930477,NA > NA > NA > NA
691,1079,Sub-Category,1016,33,edX,9.441429888829589,NA > NA > NA > NA
219,1081,Sub-Category,1016,18,Coursera,85.55956112686545,NA > NA > NA
1050,1081,Sub-Category,1016,30,Coursera,60.907689039595425,NA > NA > NA
1077,1081,Sub-Category,1016,33,edX,60.67568459548056,NA > NA > NA
1476,1081,Sub-Category,1016,32,Coursera,51.67079099919647,NA > NA > NA
1611,1081,Sub-Category,1016,20,UpGrad,90.64435735344887,NA > NA > NA
1648,1092,Sub-Category,1016,27,edX,23.838026076555252,NA > NA > NA > NA
1668,1092,Sub-Category,1016,18,edX,18.312989710830152,NA > NA > NA > NA
386,1095,Sub-Category,1016,35,Coursera,27.277737041004002,NA > NA > NA > NA
959,1095,Sub-Category,1016,19,UpGrad,89.15931161027402,NA > NA > NA > NA
88,1101,Sub-Category,1016,40,edX,37.766674580052495,NA > NA > NA > NA
708,1101,Sub-Category,1016,25,Coursera,6.686080363579094,NA > NA > NA > NA
1093,1101,Sub-Category,1016,33,UpGrad,83.03820544388145,NA > NA > NA > NA
216,1107,Sub-Category,1016,36,UpGrad,57.34840629156679,NA > NA > NA
571,1107,Sub-Category,1016,18,UpGrad,21.243124594911933,NA > NA > NA
609,1107,Sub-Category,1016,20,UpGrad,90.52439171355218,NA > NA > NA
1243,1107,Sub-Category,1016,28,edX,88.40221085119992,NA > NA > NA
1370,1107,Sub-Category,1016,38,Coursera,73.0184376006946,NA > NA > NA
12,1110,Sub-Category,1016,22,edX,72.4538722075522,NA > NA > NA
115,1110,Sub-Category,1016,36,edX,90.60841975733638,NA > NA > NA
148,1110,Sub-Category,1016,21,Coursera,63.149472093209624,NA > NA > NA
412,1110,Sub-Category,1016,35,UpGrad,10.705873277038336,NA > NA > NA
722,1110,Sub-Category,1016,20,edX,53.34709258750081,NA > NA > NA
934,1110,Sub-Category,1016,27,Coursera,37.432147725485265,NA > NA > NA
948,1110,Sub-Category,1016,26,Coursera,93.37832853198051,NA > NA > NA
1014,1110,Sub-Category,1016,18,edX,77.38525874447078,NA > NA > NA
1330,1110,Sub-Category,1016,35,edX,34.923992049880326,NA > NA > NA
1604,1110,Sub-Category,1016,38,UpGrad,31.997468834742904,NA > NA > NA
552,1120,Sub-Category,1016,27,UpGrad,60.99353702738881,NA > NA > NA
631,1120,Sub-Category,1016,31,Coursera,99.33132492005825,NA > NA > NA
672,1120,Sub-Category,1016,38,Coursera,79.10377969965339,NA > NA > NA
49,1125,Sub-Category,1016,26,Coursera,12.957677012309432,NA > NA > NA > NA
82,1125,Sub-Category,1016,27,UpGrad,34.22595758456737,NA > NA > NA > NA
456,1125,Sub-Category,1016,40,Coursera,73.02295425906777,NA > NA > NA > NA
656,1125,Sub-Category,1016,21,Coursera,70.79791931901127,NA > NA > NA > NA
690,1125,Sub-Category,1016,38,edX,3.7135946098715067,NA > NA > NA > NA
1265,1136,Sub-Category,1016,31,UpGrad,31.53046304360032,NA > NA > NA > NA
1434,1136,Sub-Category,1016,39,edX,44.898509280756116,NA > NA > NA > NA
1468,1136,Sub-Category,1016,29,UpGrad,0.5962040740996599,NA > NA > NA > NA
258,1139,Sub-Category,1016,20,UpGrad,47.092845174483955,NA > NA > NA
310,1139,Sub-Category,1016,32,Coursera,77.40442832000554,NA > NA > NA
449,1139,Sub-Category,1016,40,Coursera,88.58361612074077,NA > NA > NA
550,1139,Sub-Category,1016,22,Coursera,50.56340026203543,NA > NA > NA
487,1141,Sub-Category,1016,20,edX,85.0677558220923,NA > NA > NA > NA
969,1141,Sub-Category,1016,38,UpGrad,14.552177512086928,NA > NA > NA > NA
1236,1141,Sub-Category,1016,32,Coursera,10.13255922589451,NA > NA > NA > NA
1564,1141,Sub-Category,1016,37,UpGrad,29.16525900363922,NA > NA > NA > NA
1625,1141,Sub-Category,1016,38,edX,27.84352763555944,NA > NA > NA > NA
324,1145,Sub-Category,1016,32,Coursera,22.898682858794928,NA > NA > NA > NA
466,1145,Sub-Category,1016,35,Coursera,74.87332094460726,NA > NA > NA > NA
524,1145,Sub-Category,1016,33,Coursera,6.822771346196532,NA > NA > NA > NA
889,1145,Sub-Category,1016,21,UpGrad,63.72509391512722,NA > NA > NA > NA
980,1145,Sub-Category,1016,20,UpGrad,65.17219026573002,NA > NA > NA > NA
1113,1145,Sub-Category,1016,22,Coursera,38.659623987041414,NA > NA > NA > NA
1647,1145,Sub-Category,1016,31,edX,53.92905364278704,NA > NA > NA > NA
90,1156,Sub-Category,1016,28,UpGrad,42.57738180458546,NA > NA > NA > NA
1664,1156,Sub-Category,1016,40,edX,95.55923738516867,NA > NA > NA > NA
820,1157,Sub-Category,1016,35,UpGrad,44.95093757286668,NA > NA > NA > NA
878,1157,Sub-Category,1016,36,UpGrad,73.62004010938108,NA > NA > NA > NA
966,1157,Sub-Category,1016,25,edX,36.83579764328897,NA > NA > NA > NA
1507,1157,Sub-Category,1016,38,Coursera,31.851008371450007,NA > NA > NA > NA
647,1160,Sub-Category,1016,21,Coursera,98.54635200463235,NA > NA > NA
1067,1160,Sub-Category,1016,20,Coursera,53.915410372428596,NA > NA > NA
544,1168,Sub-Category,1016,37,UpGrad,78.36266453377903,NA > NA > NA > NA
360,1174,Sub-Category,1016,26,edX,81.4327746629715,NA > NA > NA > NA
937,1174,Sub-Category,1016,36,Coursera,88.28941332176328,NA > NA > NA > NA
1038,1174,Sub-Category,1016,21,edX,31.631118734367192,NA > NA > NA > NA
1409,1174,Sub-Category,1016,23,UpGrad,70.02817403990775,NA > NA > NA > NA
1624,1174,Sub-Category,1016,37,edX,82.07110147923231,NA > NA > NA > NA
729,1175,Sub-Category,1016,35,UpGrad,32.29650727007538,NA > NA > NA > NA
1536,1175,Sub-Category,1016,40,UpGrad,18.367490731179714,NA > NA > NA > NA
192,1181,Sub-Category,1016,33,Coursera,3.1204362167045474,NA > NA > NA > NA
739,1181,Sub-Category,1016,26,UpGrad,63.00392679404467,NA > NA > NA > NA
856,1181,Sub-Category,1016,27,edX,16.637787921354175,NA > NA > NA > NA
931,1181,Sub-Category,1016,21,edX,74.05186912510544,NA > NA > NA > NA
1029,1181,Sub-Category,1016,18,Coursera,47.26098955143243,NA > NA > NA > NA
1196,1181,Sub-Category,1016,35,edX,80.59216050896794,NA > NA > NA > NA
1314,1181,Sub-Category,1016,21,edX,67.63710430823267,NA > NA > NA > NA
1324,1181,Sub-Category,1016,22,Coursera,60.05110256373882,NA > NA > NA > NA
1639,1181,Sub-Category,1016,36,UpGrad,58.183985110372305,NA > NA > NA > NA
1288,1182,Sub-Category,1016,40,UpGrad,66.64824346080422,NA > NA
1315,1198,Sub-Category,1016,37,edX,95.55294611491263,NA > NA > NA
188,1200,Sub-Category,1016,20,UpGrad,77.48975411523134,NA > NA > NA
432,1200,Sub-Category,1016,25,edX,94.30422966834158,NA > NA > NA
557,1200,Sub-Category,1016,21,Coursera,7.114618760533631,NA > NA > NA
746,1200,Sub-Category,1016,29,edX,17.660428257659078,NA > NA > NA
1031,1200,Sub-Category,1016,28,Coursera,22.678816551342607,NA > NA > NA
1156,1200,Sub-Category,1016,30,Coursera,7.728090067394078,NA > NA > NA
1323,1200,Sub-Category,1016,38,Coursera,5.879760044626892,NA > NA > NA
1396,1200,Sub-Category,1016,32,UpGrad,31.866836454719305,NA > NA > NA
53,1202,Sub-Category,1016,21,edX,83.25653893407434,NA > NA > NA
73,1202,Sub-Category,1016,35,UpGrad,5.647594365291297,NA > NA > NA
392,1202,Sub-Category,1016,24,UpGrad,9.247156465426087,NA > NA > NA
1214,1202,Sub-Category,1016,36,edX,74.12967346608639,NA > NA > NA
1385,1202,Sub-Category,1016,37,UpGrad,21.76121745724231,NA > NA > NA
78,1211,Sub-Category,1016,32,edX,91.98373351246119,NA > NA > NA > NA
1657,1211,Sub-Category,1016,33,UpGrad,83.67306650616229,NA > NA > NA > NA
286,1214,Sub-Category,1016,28,UpGrad,69.00261442642659,NA > NA > NA > NA
1305,1214,Sub-Category,1016,22,edX,21.29515423439443,NA > NA > NA > NA
91,1215,Sub-Category,1016,20,Coursera,0.26869731955230236,NA > NA > NA > NA
417,1215,Sub-Category,1016,18,edX,73.39850629214197,NA > NA > NA > NA
1199,1215,Sub-Category,1016,22,edX,78.35832885466516,NA > NA > NA > NA
1204,1215,Sub-Category,1016,27,edX,96.87115880660713,NA > NA > NA > NA
1359,1215,Sub-Category,1016,34,edX,79.73229205235839,NA > NA > NA > NA
1461,1215,Sub-Category,1016,23,UpGrad,67.47707852628082,NA > NA > NA > NA
1587,1215,Sub-Category,1016,33,edX,27.259068796411157,NA > NA > NA > NA
33,1224,Sub-Category,1016,20,edX,2.6086924830451608,NA > NA
105,1224,Sub-Category,1016,30,edX,21.964722755365074,NA > NA
170,1224,Sub-Category,1016,21,UpGrad,1.9211533712223172,NA > NA
235,1224,Sub-Category,1016,40,edX,68.96666404791176,NA > NA
440,1224,Sub-Category,1016,27,UpGrad,55.441513494588435,NA > NA
871,1224,Sub-Category,1016,20,UpGrad,70.3819511225447,NA > NA
933,1224,Sub-Category,1016,22,edX,84.36316417064518,NA > NA
1081,1224,Sub-Category,1016,38,Coursera,79.66285978909582,NA > NA
1443,1224,Sub-Category,1016,18,edX,62.617145548574626,NA > NA
1566,1224,Sub-Category,1016,23,Coursera,14.257275988347828,NA > NA
1673,1224,Sub-Category,1016,33,Coursera,79.2825787793845,NA > NA
838,1228,Sub-Category,1016,22,edX,35.4479503352195,NA > NA > NA > NA > NA
848,1228,Sub-Category,1016,40,edX,51.59413954243064,NA > NA > NA > NA > NA
1085,1228,Sub-Category,1016,36,UpGrad,14.324266952462494,NA > NA > NA > NA > NA
100,1229,Sub-Category,1016,28,UpGrad,87.50045362394303,NA > NA > NA
261,1229,Sub-Category,1016,19,UpGrad,78.4438022878021,NA > NA > NA
433,1229,Sub-Category,1016,19,UpGrad,7.163447584025562,NA > NA > NA
461,1229,Sub-Category,1016,32,Coursera,18.816295289434493,NA > NA > NA
635,1229,Sub-Category,1016,21,UpGrad,76.72591570299119,NA > NA > NA
765,1229,Sub-Category,1016,31,UpGrad,52.86056499462575,NA > NA > NA
870,1229,Sub-Category,1016,28,UpGrad,63.82414265535772,NA > NA > NA
909,1229,Sub-Category,1016,27,Coursera,54.94468957185745,NA > NA > NA
1019,1229,Sub-Category,1016,33,Coursera,64.27960502915084,NA > NA > NA
610,1239,Sub-Category,1016,19,edX,22.298726672306657,NA > NA > NA > NA
668,1239,Sub-Category,1016,18,edX,68.3464361121878,NA > NA > NA > NA
1144,1239,Sub-Category,1016,20,Coursera,91.66264866944402,NA > NA > NA > NA
1180,1239,Sub-Category,1016,26,edX,75.03927496727556,NA > NA > NA > NA
972,1249,Sub-Category,1016,19,edX,83.30035298131406,NA > NA > NA
1078,1249,Sub-Category,1016,25,UpGrad,2.211847063153982,NA > NA > NA
1388,1249,Sub-Category,1016,32,Coursera,96.77673075348139,NA > NA > NA
1555,1249,Sub-Category,1016,33,edX,21.833332674577832,NA > NA > NA
1578,1249,Sub-Category,1016,19,Coursera,20.916209975257516,NA > NA > NA
698,1251,Sub-Category,1016,30,Coursera,72.39612035918981,NA > NA > NA > NA
771,1251,Sub-Category,1016,19,edX,17.277000518515706,NA > NA > NA > NA
1465,1251,Sub-Category,1016,34,UpGrad,98.65194589365274,NA > NA > NA > NA
1672,1251,Sub-Category,1016,31,UpGrad,77.24231036845595,NA > NA > NA > NA
169,1257,Sub-Category,1016,32,UpGrad,77.88118128664792,NA > NA > NA
256,1257,Sub-Category,1016,24,edX,17.337967874482274,NA > NA > NA
358,1257,Sub-Category,1016,34,Coursera,54.40057429950684,NA > NA > NA
575,1257,Sub-Category,1016,37,Coursera,34.94237333070487,NA > NA > NA
1079,1257,Sub-Category,1016,18,UpGrad,44.80137431528419,NA > NA > NA
1233,1257,Sub-Category,1016,29,UpGrad,0.617371266707778,NA > NA > NA
1574,1257,Sub-Category,1016,24,UpGrad,49.96731800492853,NA > NA > NA
150,1259,Sub-Category,1016,35,Coursera,51.66643508709967,NA > NA > NA
166,1259,Sub-Category,1016,22,Coursera,31.767730903811753,NA > NA > NA
179,1259,Sub-Category,1016,23,Coursera,89.60653191898018,NA > NA > NA
311,1259,Sub-Category,1016,33,edX,99.60188397672027,NA > NA > NA
389,1259,Sub-Category,1016,18,Coursera,78.03672919981182,NA > NA > NA
472,1259,Sub-Category,1016,29,edX,72.62545700650662,NA > NA > NA
823,1259,Sub-Category,1016,24,edX,95.03288953565061,NA > NA > NA
882,1259,Sub-Category,1016,29,Coursera,60.00822591595352,NA > NA > NA
991,1259,Sub-Category,1016,35,Coursera,32.38945840857923,NA > NA > NA
996,1259,Sub-Category,1016,31,edX,94.011513562873,NA > NA > NA
1061,1259,Sub-Category,1016,21,Coursera,49.355148850008845,NA > NA > NA
1210,1259,Sub-Category,1016,37,edX,25.774516444653273,NA > NA > NA
1245,1259,Sub-Category,1016,33,UpGrad,87.74981505703181,NA > NA > NA
1271,1259,Sub-Category,1016,28,edX,48.49230668041855,NA > NA > NA
1285,1259,Sub-Category,1016,18,UpGrad,91.23186261858791,NA > NA > NA
1408,1259,Sub-Category,1016,19,edX,60.951594915241,NA > NA > NA
1427,1259,Sub-Category,1016,25,UpGrad,26.953475712798536,NA > NA > NA
1552,1259,Sub-Category,1016,27,Coursera,91.51385235600173,NA > NA > NA
4,1266,Sub-Category,1016,32,UpGrad,88.56107681058347,NA > NA > NA > NA
669,1266,Sub-Category,1016,39,Coursera,22.21822503488511,NA > NA > NA > NA
1164,1266,Sub-Category,1016,36,edX,24.322005826979876,NA > NA > NA > NA
808,1272,Sub-Category,1016,19,Coursera,73.97208714392036,NA > NA > NA > NA
830,1272,Sub-Category,1016,31,edX,43.3278122683987,NA > NA > NA > NA
857,1272,Sub-Category,1016,32,edX,28.9116338128224,NA > NA > NA > NA
578,1278,Sub-Category,1016,30,UpGrad,65.99588827230036,NA > NA > NA
1338,1278,Sub-Category,1016,18,edX,2.6918288553133607,NA > NA > NA
1374,1278,Sub-Category,1016,28,UpGrad,57.65489984769374,NA > NA > NA
3,1281,Sub-Category,1016,37,edX,69.05450678896159,NA > NA > NA > NA
849,1281,Sub-Category,1016,23,edX,68.2388327550143,NA > NA > NA > NA
963,1281,Sub-Category,1016,30,Coursera,47.038560709916055,NA > NA > NA > NA
1080,1281,Sub-Category,1016,22,UpGrad,50.29732012189925,NA > NA > NA > NA
675,1288,Sub-Category,1016,30,Coursera,51.95333017036319,NA > NA > NA
96,1290,Sub-Category,1016,20,edX,46.45405693445355,NA > NA > NA > NA
172,1290,Sub-Category,1016,30,UpGrad,34.47101069614291,NA > NA > NA > NA
343,1290,Sub-Category,1016,38,Coursera,8.318680617958307,NA > NA > NA > NA
1242,1291,Sub-Category,1016,24,UpGrad,5.521534406580031,NA > NA > NA > NA
1527,1291,Sub-Category,1016,18,edX,85.71071596816182,NA > NA > NA > NA
1656,1291,Sub-Category,1016,38,Coursera,82.43159258272499,NA > NA > NA > NA
24,1292,Sub-Category,1016,19,edX,20.018252171576023,NA > NA > NA > NA
341,1292,Sub-Category,1016,29,Coursera,63.956916122697294,NA > NA > NA > NA
585,1292,Sub-Category,1016,20,UpGrad,25.87586296722293,NA > NA > NA > NA
796,1292,Sub-Category,1016,35,UpGrad,95.36371014546603,NA > NA > NA > NA
1209,1292,Sub-Category,1016,29,edX,63.60369997564703,NA > NA > NA > NA
1366,1292,Sub-Category,1016,20,edX,63.1332955788821,NA > NA > NA > NA
1622,1292,Sub-Category,1016,39,edX,17.355770873837173,NA > NA > NA > NA
20,1299,Sub-Category,1016,30,Coursera,28.615014208480716,NA > NA > NA
213,1299,Sub-Category,1016,25,edX,15.683662355877459,NA > NA > NA
326,1299,Sub-Category,1016,39,edX,20.16689747106284,NA > NA > NA
416,1299,Sub-Category,1016,18,edX,81.69443982187659,NA > NA > NA
480,1299,Sub-Category,1016,23,edX,59.24325149971992,NA > NA > NA
533,1299,Sub-Category,1016,29,edX,17.806121986359358,NA > NA > NA
594,1299,Sub-Category,1016,40,Coursera,15.166026959195733,NA > NA > NA
1121,1299,Sub-Category,1016,25,Coursera,1.3944756472483277,NA > NA > NA
611,1306,Sub-Category,1016,40,edX,34.41763699520379,NA > NA > NA > NA > NA > NA
957,1306,Sub-Category,1016,36,Coursera,86.52166915126145,NA > NA > NA > NA > NA > NA
1316,1306,Sub-Category,1016,27,UpGrad,55.45155459549278,NA > NA > NA > NA > NA > NA
1356,1306,Sub-Category,1016,32,UpGrad,82.16459648683667,NA > NA > NA > NA > NA > NA
84,1308,Sub-Category,1016,29,edX,39.38752859830856,NA > NA > NA > NA
182,1308,Sub-Category,1016,34,UpGrad,73.38164101820439,NA > NA > NA > NA
445,1308,Sub-Category,1016,30,edX,74.30802246090025,NA > NA > NA > NA
589,1308,Sub-Category,1016,34,Coursera,65.24194865487516,NA > NA > NA > NA
1048,1308,Sub-Category,1016,30,UpGrad,26.77222895435989,NA > NA > NA > NA
125,1313,Sub-Category,1016,21,edX,48.99319557007402,NA > NA > NA > NA
187,1313,Sub-Category,1016,31,Coursera,26.99475586414337,NA > NA > NA > NA
427,1313,Sub-Category,1016,28,edX,4.206755827181041,NA > NA > NA > NA
648,1313,Sub-Category,1016,29,edX,21.877185301855206,NA > NA > NA > NA
1041,1313,Sub-Category,1016,32,edX,21.92352006677538,NA > NA > NA > NA
1413,1313,Sub-Category,1016,35,UpGrad,38.81251809652895,NA > NA > NA > NA
1267,1315,Sub-Category,1016,36,UpGrad,24.753789673559368,NA > NA > NA > NA
398,1323,Sub-Category,1016,27,UpGrad,3.8710898719727993,NA > NA > NA > NA
1130,1323,Sub-Category,1016,23,edX,20.718489424325526,NA > NA > NA > NA
1293,1323,Sub-Category,1016,39,UpGrad,14.182797190733254,NA > NA > NA > NA
1660,1323,Sub-Category,1016,39,edX,89.11488163284957,NA > NA > NA > NA
964,1326,Sub-Category,1016,37,UpGrad,83.97051063366234,NA > NA > NA
1572,1326,Sub-Category,1016,38,UpGrad,34.86107988283038,NA > NA > NA
1614,1326,Sub-Category,1016,38,Coursera,69.9634300544858,NA > NA > NA
15,1327,Sub-Category,1016,31,UpGrad,45.858355006203055,NA > NA > NA > NA
152,1329,Sub-Category,1016,20,Coursera,78.95954961422831,NA > NA > NA > NA
597,1329,Sub-Category,1016,22,edX,82.95854695606977,NA > NA > NA > NA
1020,1329,Sub-Category,1016,24,UpGrad,17.962243990041316,NA > NA > NA > NA
1135,1329,Sub-Category,1016,22,UpGrad,80.62623718287796,NA > NA > NA > NA
1417,1329,Sub-Category,1016,23,Coursera,68.93705243710428,NA > NA > NA > NA
1549,1329,Sub-Category,1016,25,UpGrad,39.972250908613205,NA > NA > NA > NA
94,1330,Sub-Category,1016,37,UpGrad,73.12594063114375,NA > NA > NA > NA
459,1330,Sub-Category,1016,19,Coursera,48.1984818354249,NA > NA > NA > NA
153,1331,Sub-Category,1016,40,UpGrad,70.08500376250595,NA > NA > NA > NA > NA
493,1331,Sub-Category,1016,35,UpGrad,67.09908153861761,NA > NA > NA > NA > NA
1018,1331,Sub-Category,1016,21,Coursera,75.3076164983213,NA > NA > NA > NA > NA
485,1335,Sub-Category,1016,34,UpGrad,22.05645355861634,NA > NA > NA
1687,1335,Sub-Category,1016,37,edX,15.32239206135273,NA > NA > NA
34,1368,Sub-Category,1016,24,edX,36.173500353470445,NA > NA > NA > NA
471,1368,Sub-Category,1016,30,UpGrad,34.11585814319551,NA > NA > NA > NA
515,1368,Sub-Category,1016,22,edX,25.424695829860866,NA > NA > NA > NA
825,1368,Sub-Category,1016,40,Coursera,93.20279750972986,NA > NA > NA > NA
1103,1368,Sub-Category,1016,36,UpGrad,29.603401222266257,NA > NA > NA > NA
1150,1368,Sub-Category,1016,28,UpGrad,78.65762473084033,NA > NA > NA > NA
1248,1368,Sub-Category,1016,32,Coursera,99.69212461728603,NA > NA > NA > NA
1652,1368,Sub-Category,1016,21,Coursera,99.71102648414671,NA > NA > NA > NA
137,1370,Sub-Category,1016,37,edX,8.668530080467463,NA > NA > NA > NA
556,1370,Sub-Category,1016,35,Coursera,24.31012464221567,NA > NA > NA > NA
764,1370,Sub-Category,1016,33,edX,89.52893507666886,NA > NA > NA > NA
836,1370,Sub-Category,1016,39,UpGrad,13.347125216387212,NA > NA > NA > NA
1024,1370,Sub-Category,1016,21,UpGrad,10.100690391846001,NA > NA > NA > NA
579,1371,Sub-Category,1016,22,Coursera,19.762172689661384,NA > NA > NA > NA > NA > NA
1071,1371,Sub-Category,1016,19,edX,42.646211152896285,NA > NA > NA > NA > NA > NA
1422,1371,Sub-Category,1016,24,Coursera,42.6499551627785,NA > NA > NA > NA > NA > NA
482,1374,Sub-Category,1016,33,Coursera,11.07519376091659,NA > NA > NA > NA
917,1374,Sub-Category,1016,23,UpGrad,82.42806007619947,NA > NA > NA > NA
191,1383,Sub-Category,1016,36,Coursera,27.038423577323556,NA > NA > NA > NA
469,1383,Sub-Category,1016,28,edX,63.79631182644516,NA > NA > NA > NA
979,1383,Sub-Category,1016,26,edX,91.24836400151253,NA > NA > NA > NA
1106,1383,Sub-Category,1016,27,Coursera,11.804279405623674,NA > NA > NA > NA
1284,1383,Sub-Category,1016,22,UpGrad,11.556006409227848,NA > NA > NA > NA
1393,1383,Sub-Category,1016,31,UpGrad,99.54000054858625,NA > NA > NA > NA
1258,1386,Sub-Category,1016,23,UpGrad,79.19597157742828,NA > NA > NA > NA > NA
1643,1386,Sub-Category,1016,34,UpGrad,17.476068018004298,NA > NA > NA > NA > NA
418,1394,Sub-Category,1016,38,edX,55.7895727455616,NA > NA
588,1396,Sub-Category,1016,29,Coursera,75.1544836210087,NA > NA > NA > NA
1399,1396,Sub-Category,1016,32,Coursera,78.44489777926356,NA > NA > NA > NA
277,1398,Sub-Category,1016,37,UpGrad,51.60192379262298,NA > NA > NA
1480,1398,Sub-Category,1016,34,Coursera,18.528780667111278,NA > NA > NA
1619,1398,Sub-Category,1016,39,UpGrad,45.46722690574825,NA > NA > NA
1663,1398,Sub-Category,1016,18,edX,89.08539139665663,NA > NA > NA
1102,1401,Sub-Category,1016,22,Coursera,6.48189967032522,NA > NA > NA > NA > NA
289,1416,Sub-Category,1016,28,edX,64.81567916925997,NA > NA > NA
650,1416,Sub-Category,1016,29,Coursera,31.440890301018953,NA > NA > NA
924,1416,Sub-Category,1016,20,edX,64.58085686899722,NA > NA > NA
1397,1416,Sub-Category,1016,20,Coursera,59.2183775966987,NA > NA > NA
1513,1416,Sub-Category,1016,39,Coursera,84.25375611986965,NA > NA > NA
538,1420,Sub-Category,1016,31,UpGrad,58.15843194723129,NA > NA > NA
874,1420,Sub-Category,1016,20,edX,95.01409200020134,NA > NA > NA
990,1420,Sub-Category,1016,37,UpGrad,10.429567564278841,NA > NA > NA
1036,1420,Sub-Category,1016,32,edX,68.80041379481554,NA > NA > NA
1101,1420,Sub-Category,1016,21,UpGrad,46.61066988483071,NA > NA > NA
1122,1420,Sub-Category,1016,38,edX,43.49329529795796,NA > NA > NA
1674,1420,Sub-Category,1016,25,edX,86.01723990868777,NA > NA > NA
85,1423,Sub-Category,1016,39,edX,96.24737438280135,NA > NA > NA
155,1423,Sub-Category,1016,19,Coursera,3.669334971345961,NA > NA > NA
240,1423,Sub-Category,1016,23,UpGrad,0.04491859581321478,NA > NA > NA
759,1423,Sub-Category,1016,36,Coursera,36.68000784236938,NA > NA > NA
1070,1423,Sub-Category,1016,18,Coursera,94.360615266487,NA > NA > NA
1100,1423,Sub-Category,1016,21,edX,73.08051439467818,NA > NA > NA
1250,1423,Sub-Category,1016,37,edX,78.75878787599504,NA > NA > NA
1405,1423,Sub-Category,1016,19,UpGrad,72.14782345108688,NA > NA > NA
230,1424,Sub-Category,1016,37,Coursera,41.0791132831946,NA > NA > NA
245,1424,Sub-Category,1016,18,edX,93.3216538047418,NA > NA > NA
281,1424,Sub-Category,1016,25,UpGrad,27.632160834036767,NA > NA > NA
365,1424,Sub-Category,1016,39,UpGrad,90.53230904974043,NA > NA > NA
421,1424,Sub-Category,1016,34,UpGrad,11.905686859972775,NA > NA > NA
553,1424,Sub-Category,1016,26,edX,85.4302603751421,NA > NA > NA
1008,1424,Sub-Category,1016,26,Coursera,57.53896806854755,NA > NA > NA
1105,1424,Sub-Category,1016,35,UpGrad,44.05457836110145,NA > NA > NA
1143,1424,Sub-Category,1016,31,UpGrad,17.4079337855801,NA > NA > NA
1215,1424,Sub-Category,1016,40,edX,96.52465274557471,NA > NA > NA
292,1426,Sub-Category,1016,20,UpGrad,65.10812419001013,NA > NA > NA
671,1426,Sub-Category,1016,29,Coursera,97.46834367979318,NA > NA > NA
704,1426,Sub-Category,1016,39,UpGrad,4.739345423877239,NA > NA > NA
858,1426,Sub-Category,1016,39,edX,72.726014489308,NA > NA > NA
987,1426,Sub-Category,1016,35,UpGrad,20.624911529012024,NA > NA > NA
1221,1426,Sub-Category,1016,27,edX,88.14536600839347,NA > NA > NA
1528,1426,Sub-Category,1016,32,edX,88.55335284024477,NA > NA > NA
1589,1426,Sub-Category,1016,39,edX,81.44505203235894,NA > NA > NA
1650,1426,Sub-Category,1016,31,edX,14.997290051542222,NA > NA > NA
66,1430,Sub-Category,1016,20,edX,44.383068615570664,NA > NA > NA > NA
845,1430,Sub-Category,1016,28,UpGrad,16.84986832551658,NA > NA > NA > NA
11,1439,Sub-Category,1016,36,edX,3.8297375896945596,NA > NA > NA
1449,1439,Sub-Category,1016,25,edX,3.7623085314407945,NA > NA > NA
54,1443,Sub-Category,1016,35,Coursera,44.591827457770705,NA > NA > NA
114,1443,Sub-Category,1016,22,UpGrad,95.85588676854968,NA > NA > NA
1546,1443,Sub-Category,1016,29,edX,51.432754239067435,NA > NA > NA
740,1444,Sub-Category,1016,21,Coursera,88.78124966286123,NA > NA > NA
903,1452,Sub-Category,1016,28,UpGrad,24.53428483568132,NA > NA
1671,1452,Sub-Category,1016,36,edX,37.543857586570084,NA > NA
201,1453,Sub-Category,1016,23,UpGrad,53.94739410839975,NA > NA > NA > NA
215,1453,Sub-Category,1016,18,edX,50.70886774919927,NA > NA > NA > NA
380,1453,Sub-Category,1016,33,Coursera,26.630832790397108,NA > NA > NA > NA
526,1453,Sub-Category,1016,27,Coursera,2.908118418417871,NA > NA > NA > NA
712,1453,Sub-Category,1016,24,Coursera,63.808952225372195,NA > NA > NA > NA
1193,1453,Sub-Category,1016,36,Coursera,76.3793853810057,NA > NA > NA > NA
302,1458,Sub-Category,1016,18,UpGrad,70.52672072313726,NA > NA > NA > NA
844,1458,Sub-Category,1016,26,Coursera,54.948282707482576,NA > NA > NA > NA
1347,1458,Sub-Category,1016,33,Coursera,20.35584975965321,NA > NA > NA > NA
1384,1458,Sub-Category,1016,20,edX,58.14684701617807,NA > NA > NA > NA
1670,1458,Sub-Category,1016,35,Coursera,41.94013124797493,NA > NA > NA > NA
